Emp_ID,Name,Sex,DOB,Age,Join_Date,Tenure,Gross_Pay,Net_Pay,Deductions,Deduction_perc,Role,Dept
9847,'Melody Green',F,01/02/1988,32,03/02/2014,77,132061,95894,36167,27.39,'Q/A Engineer.Senior.','IT DevOps'
16292,'Jere Roy',M,13/10/1988,31,23/06/2016,48,276930,163868.75,113061.25,40.83,'Software Development Engineer in Test.Senior II.','Media Experience SQA'
19051,'Hayden Mcknight',M,29/05/1989,31,21/09/2017,33,167045,132323.75,34721.25,20.79,'Site Reliability Engineer II..','LUNA/OPEN Engineering'
20193,'Malik Bennett',M,04/06/1990,30,14/05/2018,26,176537.5,123670,52867.5,29.95,'Software Engineer II..','Corporate Systems'
9870,'Carolyn Zuniga',F,04/05/1987,33,06/02/2014,77,187720,132579,55141,29.37,'Financial Analyst.Senior.','Media Division Finance'
10106,'Edwina Romero',F,22/09/1989,30,03/04/2014,75,119557,85318,34239,28.64,'Contract/Billing Analyst.Senior.','Finance - Customer Revenue Operations GA'
19778,'Jonathan Spencer',M,30/04/1985,35,18/01/2018,29,265312.5,196970,68342.5,25.76,'Solutions Engineer II..','APJ Enterprise Pre-Sales'
16312,'Jackson Chapman',M,24/02/1986,34,27/06/2019,12,124838.75,94786.25,30052.5,24.07,'Booking Operations Analyst II..','Financial Planning and Analysis'
14169,'Erma Cervantes',F,20/09/1982,37,04/05/2015,62,224091,137557,86534,38.62,'Q/A Engineer.Senior II.','IT DevOps'
9446,'Katharine Noble',F,26/09/1990,29,12/12/2013,79,127917,105822,22095,17.27,'Business Operations Analyst.Senior.','Media Division Sales Ops'
15369,'Terra Smith',F,29/10/1990,29,26/11/2015,55,133337,103744,29593,22.19,'Platform Operations Engineer II..','Platform Operations'
5102,'Joesph Valencia',M,02/11/1986,33,19/12/2013,78,468640,328556.25,140083.75,29.89,'Practice Manager.Senior.','GSS Service Delivery Mgmt'
20351,'Antoinette Mcguire',F,09/08/1990,29,07/06/2018,25,99325,74621,24704,24.87,'Collections Specialist..','Finance - Customer Revenue Operations GA'
9999,'Mari Holder',F,11/05/1988,32,15/09/2014,70,104000,90929,13071,12.57,'Accountant II..','Finance - Accounting'
10837,'Roberto Mosley',M,04/08/1982,37,28/07/2014,71,458943.75,253727.5,205216.25,44.71,Manager..Engineering,'Media Services Engineering'
18764,'Audrey Newton',F,26/05/1988,32,10/08/2017,35,192799,155829,36970,19.18,'Program Manager II..Technical','Program Management'
11946,'Alan Morris',M,31/08/1984,35,02/02/2015,65,416200,287378.75,128821.25,30.95,Manager..Engineering,'Media Portal'
10870,'Shon Clay',M,11/06/1984,36,01/08/2014,71,339838.75,204117.5,135721.25,39.94,Manager..Engineering,'Corporate Systems'
8381,'Antonia Mclean',M,29/07/1990,29,15/05/2014,74,215997.5,147621.25,68376.25,31.66,'Platform Operations Engineer.Senior.','Platform Operations'
20943,'Kirby Sherman',M,31/01/1991,29,08/10/2018,21,186691.25,152152.5,34538.75,18.5,'Solutions Architect II..','Service Delivery DPM'
10119,'Joanne Lucas',F,21/05/1990,30,07/04/2014,75,162016,116053,45963,28.37,'Software Engineer.Senior.','Corporate Systems'
9869,'Nathaniel Bush',M,25/11/1988,31,06/02/2014,77,295356.25,215863.75,79492.5,26.91,'Solutions Architect.Senior.','Service Delivery APJ'
16223,'Shawn Watts',M,20/05/1986,34,20/06/2016,48,301125,225660,75465,25.06,'Solutions Architect.Senior.','APJ Security Services'
19732,'Nestor Brock',M,03/02/1985,35,11/01/2018,30,186535,134396.25,52138.75,27.95,'Program Manager II..','Global Channel - Programs Support'
10118,'Helena Ayers',F,21/03/1991,29,07/04/2014,75,209297,133851,75446,36.05,'Software Engineer.Senior II.','Corporate Systems'
11295,'Christine Blake',F,01/07/1989,31,13/10/2014,69,135063,104901,30162,22.33,'Solutions Architect II..','GSS EPIC Product Evaluation'
11649,'Maritza Blevins',F,05/01/1987,33,11/12/2014,67,218694,122797,95897,43.85,'Business Systems Analyst.Senior II Lead.','Enterprise Applications'
15610,'Dion Wiggins',M,18/12/1988,31,22/02/2016,52,142968.75,100017.5,42951.25,30.04,'Server Tech Services Engineer II.Lead.','Networks - EMEA Infrastructure'
10899,'Major Mason',M,14/02/1987,33,07/08/2014,71,347400,195465,151935,43.73,Architect.Senior.,'Media Experience Product Architecture'
8691,'Owen Little',M,29/08/1982,37,10/06/2013,85,150976.25,130083.75,20892.5,13.84,'Client Service Manager.Senior.','Americas- AMG'
11024,'Elvis Gaines',M,27/02/1989,31,25/08/2014,70,261878.75,168503.75,93375,35.66,'Software Engineer.Senior.','Corporate Systems'
7025,'Douglas Donaldson',M,09/07/1987,33,05/11/2012,92,254335,202177.5,52157.5,20.51,'Solutions Architect.Senior Lead.','GSS EPIC Product Evaluation'
20629,'Brandon Pearson',M,01/10/1982,37,02/08/2018,23,292576.25,188922.5,103653.75,35.43,'Business Systems Analyst.Senior II.','IT Product Management  Ops'
7711,'Jarrod Meyers',M,25/02/1991,29,22/10/2012,92,223166.25,133290,89876.25,40.27,'Performance Engineer II..','Product - Custom'
20130,'Fredrick Bruce',M,04/12/1986,33,30/04/2018,26,109862.5,98035,11827.5,10.77,'Client Service Manager..','EMEA - AMG'
11740,'Brenton Frank',M,18/08/1987,32,22/12/2014,66,281898.75,223680,58218.75,20.65,'Software Engineer.Senior II.','Corporate Systems'
14902,'Winford Gutierrez',M,27/10/1990,29,03/09/2015,58,185716.25,117553.75,68162.5,36.7,'Solutions Architect II..','Service Delivery APJ'
21028,'Rafael Barrera',M,22/12/1991,28,22/10/2018,20,155698.75,75005,80693.75,51.83,'Business Systems Analyst.Senior.','Corporate Systems'
9940,'Basil Neal',M,14/12/1987,32,27/02/2014,76,145251.25,117707.5,27543.75,18.96,'Client Service Manager.Senior.','Americas- AMG'
17334,'Royce Shelton',M,26/09/1990,29,13/02/2017,41,138332.5,114877.5,23455,16.96,'Solutions Architect..','Service Delivery Americas Web'
8026,'Kasey Hoffman',F,26/01/1985,35,14/01/2013,90,313460,182272,131188,41.85,'Program Manager.Senior.Technical','Global Channel - Enablement - SE'
15325,'Darren Callahan',M,15/04/1987,33,16/11/2015,55,270862.5,235938.75,34923.75,12.89,'Software Engineer.Senior II.','Corporate Systems'
20099,'Ike Collins',M,30/12/1982,37,23/04/2018,26,370786.25,213508.75,157277.5,42.42,'Manager..Software Development Engineer in Test','LUNA/OPEN Engineering'
8384,'Mohammed Hubbard',M,29/04/1985,35,15/04/2013,87,299831.25,179142.5,120688.75,40.25,'Software Engineer.Senior II.','Media Services Engineering'
11521,'Kerry Donovan',M,20/09/1986,33,20/11/2014,67,140241.25,119325,20916.25,14.91,'Billing Specialist.Senior.','Finance - Customer Revenue Operations GA'
14019,'Otis Lawrence',M,23/12/1985,34,04/05/2015,62,350591.25,201780,148811.25,42.45,'Software Engineer.Senior II Lead.','Media Portal'
16547,'Kate Kerr',F,26/08/1991,28,18/08/2016,46,144322,113536,30786,21.33,'Solutions Architect II..','APJ Security Services'
11247,'Wanda Hernandez',F,31/10/1985,34,06/10/2014,69,242336,139685,102651,42.36,'Software Engineer.Senior II.','Media Analytics'
8452,'Sammie Lang',M,02/10/1988,31,25/04/2013,86,297567.5,156075,141492.5,47.55,Architect..,'App Architecture  Integration Services'
16138,'Kristin Garza',F,16/01/1991,29,02/06/2016,49,138925,91470,47455,34.16,'Technical Project Manager II..','APJ Security Services'
19368,'Corinne Meza',F,16/06/1991,29,23/10/2017,32,137280,81012,56268,40.99,'Software Engineer.Senior.','Media Analytics'
17178,'Leslie Pineda',M,20/05/1987,33,16/01/2017,41,355833.75,186828.75,169005,47.5,'Software Engineer.Senior II.','Web Performance Engineering'
9915,'Elva Hull',F,09/12/1987,32,03/08/2017,35,103413,92783,10630,10.28,'Recruiter II..','Talent Acquisition'
9197,'Nannie Kane',F,06/04/1991,29,30/09/2013,81,154834,122558,32276,20.85,'Solutions Architect II..','Service Delivery APJ'
9198,'Marion Robertson',F,08/06/1992,28,30/09/2013,81,129858,109441,20417,15.72,'Program Manager..Technical','GPO PMO  Business Operations'
3860,'Jude Benson',M,05/03/1982,38,02/04/2015,63,151460,129253.75,22206.25,14.66,'Client Service Manager.Senior.','APJ - AMG'
16411,'Fritz Rivers',M,19/05/1991,29,07/07/2016,48,217611.25,133853.75,83757.5,38.49,'Systems Support Engineer.Senior Lead.','Developer Productivity'
18462,'Federico Wall',M,04/01/1982,38,29/06/2017,36,501060,427292.5,73767.5,14.72,'Q/A Engineer.Principal.','Enterprise Access Engineering'
19062,'Evan Chen',M,14/09/1986,33,25/09/2017,33,358018.75,221146.25,136872.5,38.23,Manager..Engineering,'App Architecture  Integration Services'
16999,'Nathanial Mckenzie',M,13/07/1988,32,05/12/2016,43,204840,135782.5,69057.5,33.71,'Technical Solutions Engineer II.Lead.','AmaTec - APJ TSE'
7195,'Danny Cowan',M,30/04/1986,34,14/12/2017,31,370385,209471.25,160913.75,43.44,'Marketing Manager.Senior.','Media APJ Field Marketing'
17821,'Dorian Walters',M,25/12/1979,40,04/07/2019,12,247958.75,161531.25,86427.5,34.86,'Applications Developer.Senior.','Corporate Systems'
15630,'Leopoldo Mata',M,28/09/1988,31,03/03/2016,52,210737.5,166283.75,44453.75,21.09,'Technical Solutions Engineer II..','AmaTec - Americas TSE'
20191,'Samuel Black',M,30/06/1986,34,14/05/2018,26,208521.25,160396.25,48125,23.08,'Systems Administrator II..UNIX','Enterprise Infrastructure Services'
19958,'Reinaldo Dyer',M,10/04/1983,37,12/03/2018,28,476592.5,270302.5,206290,43.28,'Product Manager.Senior.','Luna/Open Product'
9221,'Ulysses Lin',M,22/07/1984,35,07/10/2013,81,698855,366223.75,332631.25,47.6,'Director..Service Line','APJ Security Services - SOCC'
22033,'Carl Crawford',M,11/05/1981,39,17/06/2019,12,540500,366585,173915,32.18,'Enterprise Security Architect.Senior II.','APJ Security Sales'
14235,'Jerome Whitney',M,08/08/1984,35,18/05/2015,61,352075,246468.75,105606.25,30,'Database Administrator.Senior Lead.','Enterprise Infrastructure Services'
19088,'Deshawn Delgado',M,11/05/1986,34,28/09/2017,33,189828.75,137333.75,52495,27.65,'Solutions Architect II..','Service Delivery APJ'
18147,'Lupe Nelson',F,10/09/1990,29,22/05/2017,37,153655,104066,49589,32.27,'Technical Project Manager II..','Web Americas - ECG'
4757,'Dannie Montoya',M,05/08/1983,36,20/06/2013,84,370082.5,281243.75,88838.75,24.01,'Manager..Network Design','Networks - Productivity'
8778,'Jean Ferrell',M,23/06/1991,29,01/07/2013,84,265885,134471.25,131413.75,49.43,'Software Engineer.Senior II.','Enterprise Applications'
21132,'Dean House',M,10/04/1992,28,22/11/2018,19,175175,132858.75,42316.25,24.16,'Software Engineer II..','Networks - Productivity - Systems'
9150,'Alissa Pacheco',F,18/12/1989,30,16/09/2013,81,121135,100692,20443,16.88,'Client Service Manager.Senior.','Americas- AMG'
18793,'Eddie Obrien',F,08/11/1987,32,14/08/2017,35,162967,130814,32153,19.73,'Software Development Engineer in Test.Senior Lead.','Media Portal'
17971,'Shannon Salazar',M,26/01/1981,39,08/05/2017,38,217393.75,148628.75,68765,31.63,'Solutions Architect II..','Mobile Product'
17930,'Roberta Kemp',F,26/10/1985,34,04/05/2017,38,166280,135226,31054,18.68,'Solutions Architect II..','Service Delivery APJ'
15300,'Denise Hoover',F,13/07/1982,38,09/11/2015,56,275196,154496,120700,43.86,'Software Engineer.Senior II.','Security Engineering'
20671,'Howard Livingston',M,09/06/1991,29,13/08/2018,23,215323.75,158543.75,56780,26.37,'Solutions Architect II..','Service Delivery Americas Web'
7910,'Lilian Soto',F,05/10/1988,31,10/12/2012,91,99648,70407,29241,29.34,'Contract/Billing Analyst.Senior.','Finance - Customer Revenue Operations GA'
17877,'Rosemarie Melendez',F,16/03/1990,30,24/04/2017,38,123232,86424,36808,29.87,'Business Systems Analyst.Senior.','Corporate Systems'
8741,'Ollie Mccall',M,30/03/1987,33,20/06/2013,84,326912.5,186088.75,140823.75,43.08,Architect..,'AmaTec - APS'
19549,'Penny Mendez',F,28/07/1982,37,23/11/2017,31,118810,99195,19615,16.51,'Business Operations Analyst II..','Global Sales Ops'
12022,'Mathew Blackwell',M,01/12/1987,32,23/02/2015,64,112196.25,95082.5,17113.75,15.25,'Order Analyst II..','Finance - Customer Revenue Operations GA'
11674,'Trevor Munoz',M,08/04/1988,32,15/12/2014,67,346658.75,205846.25,140812.5,40.62,'Security Operations Center Specialist.Senior II.','APJ Security Services - SOCC'
12254,'Angelo Lynch',M,02/05/1984,36,02/04/2015,63,275751.25,176227.5,99523.75,36.09,'Software Development Engineer in Test.Senior II Lead.','Media Portal'
18239,'Jane Farmer',F,30/10/1983,36,01/06/2017,37,130710,111708,19002,14.54,'Documentation and Training Specialist.Senior.','Engineering Learning'
19858,'Rusty Weber',M,03/08/1990,29,12/02/2018,29,233862.5,142192.5,91670,39.2,'Business Systems Analyst.Senior.','Corporate Systems'
18626,'Cesar Nixon',M,29/01/1984,36,20/07/2017,35,315311.25,208710,106601.25,33.81,'Software Engineer.Senior II Lead.','Media Portal'
9147,'Gabrielle Fuller',F,08/11/1990,29,16/09/2013,81,152149,119674,32475,21.34,'Performance Engineer II..','Product - Custom'
19161,'Freddy Blankenship',M,24/11/1986,33,09/10/2017,33,235771.25,145371.25,90400,38.34,'Software Engineer.Senior.','AmaTec - APS'
14834,'Everett Short',M,20/12/1989,30,17/08/2015,58,215290,148697.5,66592.5,30.93,'Technical Solutions Engineer II.Lead.','AmaTec - Americas TSE'
9276,'Jerrell Coleman',M,26/07/1988,31,19/01/2015,65,91161.25,68750,22411.25,24.58,'Program Manager.Associate.','Marketing - Website Management'
5444,'Nelson Roy',M,20/08/1979,40,29/05/2017,37,340858.75,254168.75,86690,25.43,'User Interface Engineer.Senior II.','GSS EPIC Engineering (HC COGS)'
8033,'Felecia Manning',F,01/01/1984,36,17/01/2013,89,236048,159406,76642,32.47,'Manager..Business Operations','Marketing - Operations'
7220,'Lucio Melendez',M,24/09/1980,39,18/06/2012,96,452541.25,263070,189471.25,41.87,'Manager.Senior.Solutions Engineering','Web APJ Presales Mgmt'
8182,'Leon Peck',M,08/03/1984,36,25/02/2013,88,478735,343420,135315,28.27,'Product Manager.Senior.','Security Product'
10733,'Myrtle Gamble',F,25/07/1988,31,07/07/2014,72,188621,125669,62952,33.37,'Software Engineer.Senior II.','Enterprise Applications'
4585,'Darrel Montes',M,13/03/1980,40,02/05/2013,86,343235,170473.75,172761.25,50.33,'Manager..Sales Operations','Global Sales Ops'
7643,'Erin Camacho',M,26/06/1985,35,01/10/2012,93,153100,107187.5,45912.5,29.99,'Order Analyst.Senior Lead.','Finance - Customer Revenue Operations GA'
15636,'Deandre Valdez',M,12/11/1978,41,03/03/2016,52,487968.75,339815,148153.75,30.36,Architect.Senior.,'Developer Productivity'
17902,'Gordon Powers',M,27/07/1977,42,27/04/2017,38,426705,241342.5,185362.5,43.44,'Manager.Senior.Software Development Engineer in Test','Media Portal'
12344,'Dirk Friedman',M,28/07/1986,33,09/04/2015,63,266523.75,167923.75,98600,36.99,'Software Engineer.Senior II.','Enterprise Networks'
12023,'Janice Hickman',F,25/04/1988,32,23/02/2015,64,208756,144277,64479,30.89,'Software Engineer.Senior II.','Enterprise Applications'
19208,'Maura Barber',F,01/05/1984,36,19/10/2017,32,194994,145313,49681,25.48,'Software Development Engineer in Test.Senior II Lead.','Media Portal'
17137,'Del Patterson',M,30/09/1991,28,05/01/2017,42,163696.25,142421.25,21275,13,'Software Development Engineer in Test II..','Web Performance Engineering'
15818,'Caleb Rivera',M,21/06/1988,32,25/04/2016,50,232116.25,148892.5,83223.75,35.85,'Platform Operations Engineer II..','Platform Operations'
18765,'Doug Glass',M,01/03/1984,36,10/08/2017,35,149655,102441.25,47213.75,31.55,'Business Operations Analyst II..','Web Division Sales Ops'
19160,'Tyrone Charles',M,24/08/1985,34,09/10/2017,33,245596.25,189271.25,56325,22.93,'Manager..Network Infrastructure','Networks - APJ Infrastructure'
10871,'Rex Sanders',M,03/02/1981,39,01/08/2014,71,163517.5,138902.5,24615,15.05,'Client Service Manager.Senior.','Americas- AMG'
15519,'Morris Davenport',M,02/11/1989,30,14/01/2016,54,162867.5,68950,93917.5,57.66,'Solutions Architect II..','Service Delivery Americas Web'
4842,'Rupert Zimmerman',M,02/12/1984,35,11/06/2009,133,595057.5,255260,339797.5,57.1,Manager.Senior.Engineering,'Media Ghost'
10881,'Monroe Washington',M,15/05/1990,30,11/02/2019,17,333598.75,191011.25,142587.5,42.74,'Software Engineer.Senior II.','Enterprise Access Engineering'
19860,'Charles Black',M,03/03/1981,39,12/02/2018,29,205345,135131.25,70213.75,34.19,'Network Engineer II..','Networks - Technology'
12217,'Bob Duran',M,05/10/1984,35,26/03/2015,63,341742.5,179620,162122.5,47.44,'Practice Manager..','GSS Service Delivery Mgmt'
5759,'Elijah Crosby',M,30/07/1988,31,12/03/2018,28,380877.5,215077.5,165800,43.53,'Manager..Reliability Engineering','Security Engineering'
18780,'Alexander Nolan',M,22/04/1988,32,10/08/2017,35,128557.5,91498.75,37058.75,28.83,'Booking Operations Analyst II..','Financial Planning and Analysis'
17935,'Raymond Knight',M,07/08/1984,35,04/05/2017,38,435771.25,335455,100316.25,23.02,'Support Delivery Manager II..','AmaTec - SDM'
16378,'Socorro Horne',F,28/03/1988,32,28/07/2018,23,78350,71189,7161,9.14,'Business Operations Analyst..','Global Sales Ops'
6471,'Joseph Mckenzie',M,17/05/1985,35,26/09/2011,105,357787.5,203191.25,154596.25,43.21,'Practice Manager..','GSS Service Delivery Mgmt'
18922,'Abigail Price',F,29/12/1983,36,04/09/2017,34,180518,151389,29129,16.14,'Client Service Manager..','Americas- AMG'
10971,'Lonnie Marsh',M,23/04/1982,38,25/06/2018,24,396762.5,282125,114637.5,28.89,'Site Reliability Engineer.Senior II.','LUNA/OPEN Engineering'
5987,'Pete Miller',M,27/09/1987,32,03/11/2011,104,244062.5,186571.25,57491.25,23.56,'Systems Administrator.Senior.Windows','Enterprise Infrastructure Services'
18662,'Brock Dorsey',M,30/11/1981,38,24/07/2017,35,307517.5,145572.5,161945,52.66,'Software Development Engineer in Test.Senior II.','Media Portal'
5095,'Evan Mooney',M,19/06/1984,36,21/12/2009,126,239708.75,152928.75,86780,36.2,'Manager..Account Management','Americas- AMG'
4607,'Shaun Watkins',M,16/10/1987,32,10/12/2008,139,337500,201847.5,135652.5,40.19,'Manager..Technical Support','AmaTec - Mgmt'
2809,'Lessie Donovan',F,11/10/1975,44,01/09/2004,190,202191,150163,52028,25.73,'Manager..Travel and Vendor Management','Global Procurement'
4033,'Stanton Fleming',M,03/03/1983,37,26/11/2007,151,234727.5,167402.5,67325,28.68,'Manager..Account Management','APJ - AMG'
6586,'Joshua Warner',M,21/12/1983,36,01/12/2011,103,137417.5,118126.25,19291.25,14.04,'Collections Specialist.Senior.','Finance - Customer Revenue Operations GA'
3936,'Jame Cobb',M,15/04/1971,49,15/07/2010,120,649973.75,314228.75,335745,51.66,Director..Engineering,'Enterprise Applications'
12123,'Tanisha Flowers',F,22/03/1991,29,12/03/2015,64,235809,143011,92798,39.35,'Software Engineer.Senior II.','Media Services Engineering'
15260,'Waldo Zamora',M,05/09/1988,31,29/10/2015,56,190542.5,160788.75,29753.75,15.62,'Technical Solutions Engineer II..','AmaTec - Americas TSE'
3960,'Jerold Mcmahon',M,23/06/1982,38,12/09/2007,154,323810,222721.25,101088.75,31.22,'Program Manager.Senior Lead.','Customer Experience'
4608,'Delmar Meyers',M,15/03/1978,42,08/12/2008,139,347810,205785,142025,40.83,'Escalation Manager..','APJ Security Services - SOCC'
2944,'Willard Durham',M,11/03/1978,42,16/01/2006,173,318653.75,166485,152168.75,47.75,'Manager..Platform Operations','Platform Operations'
6215,'Harriet Vargas',F,11/01/1982,38,16/06/2011,108,238415,146494,91921,38.56,'Technical Solutions Engineer.Senior.','AmaTec - Americas TSE'
5238,'Elton Holmes',M,23/02/1978,42,05/04/2010,123,481355,247863.75,233491.25,48.51,Director..Accounting,'Finance - Accounting'
4057,'Moises Cummings',M,28/09/1980,39,16/01/2017,41,221432.5,153778.75,67653.75,30.55,'Technical Solutions Engineer.Senior Lead.','AmaTec - Americas TSE'
